record_timestamp,building_id,Total_Cooling_Load_kW,outdoor_temp,outdoor_humidity,Total_Power_Consumption_kW
2024-01-01 00:00:00,A,0.0,15.2765,80.42222,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.726501,77.17048,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.8265,64.66126,63.015775125000005
2024-01-01 00:00:00,A,0.0,21.6765,54.215187,63.015775125000005
2024-01-01 00:00:00,A,0.0,22.976501,49.112137,63.015775125000005
2024-01-01 00:00:00,A,0.0,23.8265,45.741005,63.015775125000005
2024-01-01 00:00:00,A,0.0,24.0765,45.058983,63.015775125000005
2024-01-01 00:00:00,A,0.0,24.2765,43.501225,63.015775125000005
2024-01-01 00:00:00,A,0.0,23.726501,44.66502,63.015775125000005
2024-01-01 00:00:00,A,0.0,21.8265,59.262806,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.476501,75.71791,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.376501,82.41224,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.9265,86.14367,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.5765,80.86184,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.1765,74.68103,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.376501,71.3366,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.126501,72.72254,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.7765,75.85748,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.4765,78.35678,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.9765,72.21464,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.7765,68.656654,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.676499,68.63646,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.2765,69.48173,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.3265,72.095146,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.3265,76.44837,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.8265,68.61334,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.8265,64.443,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.5765,61.70455,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.876501,61.570953,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.126501,60.426426,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.976501,60.989956,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.3265,63.710182,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.1765,65.80212,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.376501,70.08723,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.3265,75.61318,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.7765,79.84131,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.9765,84.56161,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.126501,85.68518,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.8765,89.35237,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.6765,85.18835,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.0765,87.648834,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.126501,87.653305,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.5265,85.72615,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.5765,84.627426,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.8265,88.19716,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.426499,91.073845,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.4765,91.37275,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.5265,88.17134,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.0765,83.750305,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.0765,75.735565,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.126501,69.7757,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.5265,66.525055,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.976501,58.866768,63.015775125000005
2024-01-01 00:00:00,A,0.0,21.376501,56.877342,63.015775125000005
2024-01-01 00:00:00,A,0.0,21.0765,57.55463,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.3265,59.09813,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.7765,62.56716,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.9265,69.964615,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.876501,78.455536,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.0765,82.2517,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.976501,80.91499,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.4265,80.05369,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.1765,80.544586,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.3265,79.77849,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.2765,83.22974,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.9765,86.509285,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.8265,88.48375,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.5765,89.91054,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.426499,88.738304,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.2765,82.83828,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.426499,76.55717,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.426499,75.54938,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.7765,71.17596,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.626501,60.072018,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.3265,50.726364,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.5265,41.729153,63.015775125000005
2024-01-01 00:00:00,A,0.0,21.0765,38.315186,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.9265,39.07134,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.5265,43.03259,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.976501,51.836227,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.6765,55.708515,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.1765,57.27666,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.3265,60.60338,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.876501,68.62336,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.9265,70.461334,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.5265,72.67666,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.9265,78.46288,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.6765,77.9186,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.476501,76.13288,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.3265,82.54929,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.626501,86.11395,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.1765,85.89336,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.0265,87.2625,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.4265,86.094086,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.626501,84.35898,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.3265,83.235664,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.2765,79.651665,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.876501,60.73279,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.1765,55.281437,63.015775125000005
2024-01-01 00:00:00,A,0.0,21.226501,53.03695,63.015775125000005
2024-01-01 00:00:00,A,0.0,21.8265,53.19237,63.015775125000005
2024-01-01 00:00:00,A,0.0,22.1765,55.78491,63.015775125000005
2024-01-01 00:00:00,A,0.0,22.476501,56.962334,63.015775125000005
2024-01-01 00:00:00,A,0.0,22.0765,59.70861,63.015775125000005
2024-01-01 00:00:00,A,0.0,21.7765,62.005714,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.976501,65.33168,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.6765,73.11688,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.976501,79.88799,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.4265,84.28712,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.9265,84.23158,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.376501,88.612816,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.7765,90.57905,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.3265,91.42686,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.8265,92.88211,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.676499,93.17439,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.176499,94.05804,63.015775125000005
2024-01-01 00:00:00,A,0.0,14.926499,93.742355,63.015775125000005
2024-01-01 00:00:00,A,0.0,14.0765,94.315834,63.015775125000005
2024-01-01 00:00:00,A,0.0,13.3265,93.97447,63.015775125000005
2024-01-01 00:00:00,A,0.0,13.176499,91.52514,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.3265,84.60006,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.976501,70.621056,63.015775125000005
2024-01-01 00:00:00,A,0.0,21.7765,62.61049,63.015775125000005
2024-01-01 00:00:00,A,0.0,23.0265,56.72829,63.015775125000005
2024-01-01 00:00:00,A,0.0,23.476501,51.055267,63.015775125000005
2024-01-01 00:00:00,A,0.0,23.476501,48.442604,63.015775125000005
2024-01-01 00:00:00,A,0.0,23.3265,47.29632,63.015775125000005
2024-01-01 00:00:00,A,0.0,23.0265,45.520794,63.015775125000005
2024-01-01 00:00:00,A,0.0,22.1765,55.78491,63.015775125000005
2024-01-01 00:00:00,A,0.0,21.0765,65.56465,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.876501,75.298164,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.3265,80.448784,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.0265,85.16248,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.8265,86.23229,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.5765,87.31266,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.476501,85.64973,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.0765,85.88331,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.376501,90.042786,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.0765,87.73791,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.0265,85.22526,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.8265,83.8364,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.5765,83.80778,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.376501,82.97112,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.126501,82.13305,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.0765,81.32548,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.2765,77.858376,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.9265,74.24631,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.5765,70.12573,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.126501,67.97945,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.376501,66.71125,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.476501,66.51458,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.3265,67.357544,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.0265,69.30316,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.226501,75.51444,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.476501,82.03578,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.4265,84.719986,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.4265,86.37125,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.626501,85.28823,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.5765,85.283005,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.3265,86.084145,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.0265,86.89028,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.7765,87.71129,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.376501,89.68002,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.126501,87.93769,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.9765,87.07297,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.9765,86.228645,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.8765,85.93872,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.7265,85.087456,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.5765,78.77699,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.3265,76.268936,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.0765,70.91007,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.626501,62.55471,63.015775125000005
2024-01-01 00:00:00,A,0.0,21.2765,57.603565,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.9265,59.04797,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.626501,59.951546,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.6765,59.18197,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.126501,63.264072,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.376501,71.42788,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.626501,79.3278,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.2765,84.81174,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.2765,87.843575,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.0265,81.44423,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.126501,80.16492,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.876501,85.963425,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.5265,89.84062,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.376501,92.72195,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.3265,93.89936,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.4265,93.9039,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.4265,93.31263,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.3265,91.84277,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.226501,90.67859,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.4265,88.13667,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.9265,84.34239,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.7765,73.309456,63.015775125000005
2024-01-01 00:00:00,A,0.0,22.0265,69.21892,63.015775125000005
2024-01-01 00:00:00,A,0.0,22.976501,67.022766,63.015775125000005
2024-01-01 00:00:00,A,0.0,23.5265,65.24593,63.015775125000005
2024-01-01 00:00:00,A,0.0,23.476501,65.65108,63.015775125000005
2024-01-01 00:00:00,A,0.0,23.3265,66.458664,63.015775125000005
2024-01-01 00:00:00,A,0.0,22.9265,67.43999,63.015775125000005
2024-01-01 00:00:00,A,0.0,22.376501,69.50748,63.015775125000005
2024-01-01 00:00:00,A,0.0,21.476501,73.431015,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.0265,81.571976,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.3265,87.657394,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.126501,90.45388,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.976501,89.87375,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.5765,91.85775,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.4265,92.724655,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.976501,93.88348,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.726501,94.17044,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.5265,93.86296,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.126501,93.5458,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.1765,92.0671,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.2765,90.61355,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.226501,89.17056,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.3265,87.76003,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.376501,82.67703,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.9265,66.17171,63.015775125000005
2024-01-01 00:00:00,A,0.0,22.7765,56.299606,63.015775125000005
2024-01-01 00:00:00,A,0.0,23.5765,53.642097,63.015775125000005
2024-01-01 00:00:00,A,0.0,23.876501,55.30711,63.015775125000005
2024-01-01 00:00:00,A,0.0,23.9265,56.038635,63.015775125000005
2024-01-01 00:00:00,A,0.0,23.6765,55.976704,63.015775125000005
2024-01-01 00:00:00,A,0.0,23.226501,57.70303,63.015775125000005
2024-01-01 00:00:00,A,0.0,22.476501,60.973495,63.015775125000005
2024-01-01 00:00:00,A,0.0,21.476501,67.14496,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.0765,78.52497,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.3265,86.00821,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.976501,91.01632,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.126501,93.05423,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.876501,95.11274,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.7765,95.70875,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.476501,94.7989,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.226501,94.192116,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.9265,94.77751,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.8265,95.37575,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.8265,95.37575,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.9265,94.17915,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.0765,91.24646,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.976501,90.08628,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.8265,82.46734,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.6765,77.373955,63.015775125000005
2024-01-01 00:00:00,A,0.0,22.626501,70.22042,63.015775125000005
2024-01-01 00:00:00,A,0.0,24.0265,62.313675,63.015775125000005
2024-01-01 00:00:00,A,0.0,24.626501,60.113064,63.015775125000005
2024-01-01 00:00:00,A,0.0,25.626501,55.210926,63.015775125000005
2024-01-01 00:00:00,A,0.0,25.5765,54.671856,63.015775125000005
2024-01-01 00:00:00,A,0.0,25.0265,59.635147,63.015775125000005
2024-01-01 00:00:00,A,0.0,24.626501,59.922012,63.015775125000005
2024-01-01 00:00:00,A,0.0,23.976501,53.223804,63.015775125000005
2024-01-01 00:00:00,A,0.0,22.6765,51.348927,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.976501,52.97201,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.7765,53.10772,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.5765,63.765617,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.0765,61.973022,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.2765,60.152428,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.1765,60.092163,63.015775125000005
2024-01-01 00:00:00,A,0.0,14.8265,63.12103,63.015775125000005
2024-01-01 00:00:00,A,0.0,13.6265,65.70768,63.015775125000005
2024-01-01 00:00:00,A,0.0,12.7765,67.578575,63.015775125000005
2024-01-01 00:00:00,A,0.0,12.2265,68.869484,63.015775125000005
2024-01-01 00:00:00,A,0.0,11.8765,69.03548,63.015775125000005
2024-01-01 00:00:00,A,0.0,11.4765,69.192696,63.015775125000005
2024-01-01 00:00:00,A,0.0,11.2765,69.15217,63.015775125000005
2024-01-01 00:00:00,A,0.0,11.926499,65.33486,63.015775125000005
2024-01-01 00:00:00,A,0.0,14.7765,62.04376,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.976501,54.6468,63.015775125000005
2024-01-01 00:00:00,A,0.0,19.0265,50.03784,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.0765,48.65437,63.015775125000005
2024-01-01 00:00:00,A,0.0,21.226501,50.12421,63.015775125000005
2024-01-01 00:00:00,A,0.0,21.3265,52.191376,63.015775125000005
2024-01-01 00:00:00,A,0.0,21.226501,53.389244,63.015775125000005
2024-01-01 00:00:00,A,0.0,21.376501,52.551502,63.015775125000005
2024-01-01 00:00:00,A,0.0,20.7765,53.272755,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.976501,64.05288,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.0765,73.071335,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.726501,77.9261,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.6765,73.17741,63.015775125000005
2024-01-01 00:00:00,A,0.0,18.3265,77.76425,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.8265,75.941605,63.015775125000005
2024-01-01 00:00:00,A,0.0,17.3265,58.764885,63.015775125000005
2024-01-01 00:00:00,A,0.0,16.5765,57.98889,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.7765,55.466007,63.015775125000005
2024-01-01 00:00:00,A,0.0,14.926499,57.18359,63.015775125000005
2024-01-01 00:00:00,A,0.0,14.426499,59.26106,63.015775125000005
2024-01-01 00:00:00,A,0.0,13.8265,59.523537,63.015775125000005
2024-01-01 00:00:00,A,0.0,13.176499,60.40211,63.015775125000005
2024-01-01 00:00:00,A,0.0,12.8765,59.912144,63.015775125000005
2024-01-01 00:00:00,A,0.0,12.5765,60.047672,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.2265,62.14843,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.3765,57.88844,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.6265,55.047977,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.8265,52.50884,63.015775125000005
2024-01-01 00:00:00,A,0.0,15.176499,52.335278,63.015775125000005
2024-01-01 00:00:00,A,0.0,14.176499,51.523247,63.015775125000005
2024-01-01 00:00:00,A,0.0,13.7765,49.988167,63.015775125000005
2024-01-01 00:00:00,A,0.0,12.8765,49.38754,63.015775125000005
2024-01-01 00:00:00,A,0.0,11.5265,51.5302,63.015775125000005
2024-01-01 00:00:00,A,0.0,9.7765,55.26298,63.015775125000005
2024-01-01 00:00:00,A,0.0,8.9765,55.45042,63.015775125000005
2024-01-01 00:00:00,A,0.0,8.2765,55.46615,63.015775125000005
2024-01-01 00:00:00,A,0.0,8.8265,61.716568,63.015775125000005
2024-01-01 00:00:00,A,0.0,7.4764996,65.26291,63.015775125000005
2024-01-01 00:00:00,A,0.0,6.6265,67.21586,63.015775125000005
2024-01-01 00:00:00,A,0.0,5.8765,70.782005,63.015775125000005
2024-01-01 00:00:00,A,0.0,5.3265,73.53147,63.015775125000005
2024-01-01 00:00:00,A,0.0,5.0765,76.17688,63.015775125000005
2024-01-01 00:00:00,A,0.0,4.7264996,78.05752,63.015775125000005
2024-01-01 00:00:00,A,0.0,4.3265,84.395454,63.015775125000005
2024-01-01 00:00:00,A,0.0,3.8765,89.30178,63.015775125000005
2024-01-01 00:00:00,A,0.0,3.3265,95.50474,63.015775125000005
2024-01-01 00:00:00,A,0.0,3.4265,89.90447,63.015775125000005
2024-01-01 00:00:00,A,0.0,3.4265,87.36964,63.015775125000005
2024-01-01 00:00:00,A,0.0,4.5264997,96.89829,63.015775125000005
2024-01-01 00:00:00,A,0.0,4.2764997,96.213196,63.015775125000005
2024-01-01 00:00:00,A,0.0,4.6765003,88.73716,63.015775125000005
2024-01-01 00:00:00,A,0.0,4.6765003,88.11109,63.015775125000005
2024-01-01 00:00:00,A,0.0,4.9265003,84.46504,63.015775125000005
2024-01-01 00:00:00,A,0.0,5.3265,75.67458,63.015775125000005
